id,name,sku,size,category,page,image_path,catalogs,description,inset_path,jaw_path,original_image_path
p06_r1_c0,"Intestinal Clamp Forceps 10"" (Curved)",93253 SKU: 932,,Surgical Forceps IndoSurgicals equipment I S ® urgicals pment ®,6,dataset/processed/p06_r1_c0_full.png,"[{""catalog"": ""Surgical Instruments Catalog"", ""page"": 6, ""image_path"": ""dataset/processed/p06_r1_c0_full.png""}]","This surgical instrument is precision-crafted from high-grade medical steel, designed to meet rigorous clinical standards for hospital surgical workflows.",dataset/processed/p06_r1_c0_inset.png,dataset/processed/p06_r1_c0_jaw.png,dataset/processed/p06_r1_c0.png
p06_r1_c1,Littlewood Tissue Forceps,93263,,Surgical Forceps IndoSurgicals equipment I S ® urgicals pment ®,6,dataset/processed/p06_r1_c1_full.png,"[{""catalog"": ""Surgical Instruments Catalog"", ""page"": 6, ""image_path"": ""dataset/processed/p06_r1_c1_full.png""}]","This surgical instrument is precision-crafted from high-grade medical steel, designed to meet rigorous clinical standards for hospital surgical workflows.",dataset/processed/p06_r1_c1_inset.png,dataset/processed/p06_r1_c1_jaw.png,dataset/processed/p06_r1_c1.png
p06_r1_c2,Safety Pin Instrument Holder 4 ize: & 6” KU: 96584 n der,96584,4 & 6”,Surgical Forceps IndoSurgicals equipment I S ® urgicals pment ®,6,dataset/processed/p06_r1_c2_full.png,"[{""catalog"": ""Surgical Instruments Catalog"", ""page"": 6, ""image_path"": ""dataset/processed/p06_r1_c2_full.png""}]","This surgical instrument is precision-crafted from high-grade medical steel, designed to meet rigorous clinical standards for hospital surgical workflows.",,dataset/processed/p06_r1_c2_jaw.png,dataset/processed/p06_r1_c2.png
p06_r1_c5,B.P. Handle (Scalpel Handle) No. 10,94604,,Surgical Forceps & Scalpel Handles IndoSurgicals equipment I S ®,6,dataset/processed/p06_r1_c5_full.png,"[{""catalog"": ""Surgical Instruments Catalog"", ""page"": 6, ""image_path"": ""dataset/processed/p06_r1_c5_full.png""}]","This surgical instrument is precision-crafted from high-grade medical steel, designed to meet rigorous clinical standards for hospital surgical workflows.",,dataset/processed/p06_r1_c5_jaw.png,dataset/processed/p06_r1_c5.png
p07_r0_c0,Cuticle Scissors (Straight),94070 SKU: 94,,Surgical Scissors IndoSurgicals equipment I S ® urgicals pment ®,7,dataset/processed/p07_r0_c0_full.png,"[{""catalog"": ""Surgical Instruments Catalog"", ""page"": 7, ""image_path"": ""dataset/processed/p07_r0_c0_full.png""}]","This surgical instrument is precision-crafted from high-grade medical steel, designed to meet rigorous clinical standards for hospital surgical workflows.",dataset/processed/p07_r0_c0_inset.png,dataset/processed/p07_r0_c0_jaw.png,dataset/processed/p07_r0_c0.png
p07_r0_c1,Cuticle Scissors (Curved),94072,,Surgical Scissors IndoSurgicals equipment I S ® urgicals pment ®,7,dataset/processed/p07_r0_c1_full.png,"[{""catalog"": ""Surgical Instruments Catalog"", ""page"": 7, ""image_path"": ""dataset/processed/p07_r0_c1_full.png""}]","This surgical instrument is precision-crafted from high-grade medical steel, designed to meet rigorous clinical standards for hospital surgical workflows.",dataset/processed/p07_r0_c1_inset.png,dataset/processed/p07_r0_c1_jaw.png,dataset/processed/p07_r0_c1.png
p07_r0_c2,"Dressing Scissors Sharp/Sharp (Straight) s Straight) ize: ” ”, 6” & 8 KU: 31 940",94031,"5”, 6” & 8”",Surgical Scissors IndoSurgicals equipment I S ® urgicals pment ®,7,dataset/processed/p07_r0_c2_full.png,"[{""catalog"": ""Surgical Instruments Catalog"", ""page"": 7, ""image_path"": ""dataset/processed/p07_r0_c2_full.png""}]","This surgical instrument is precision-crafted from high-grade medical steel, designed to meet rigorous clinical standards for hospital surgical workflows.",dataset/processed/p07_r0_c2_inset.png,dataset/processed/p07_r0_c2_jaw.png,dataset/processed/p07_r0_c2.png
p07_r0_c3,Episiotomy Scissors,94045 SKU: 94045,,Surgical Scissors IndoSurgicals equipment I S ®,7,dataset/processed/p07_r0_c3_full.png,"[{""catalog"": ""Surgical Instruments Catalog"", ""page"": 7, ""image_path"": ""dataset/processed/p07_r0_c3_full.png""}]","This surgical instrument is precision-crafted from high-grade medical steel, designed to meet rigorous clinical standards for hospital surgical workflows.",dataset/processed/p07_r0_c3_inset.png,dataset/processed/p07_r0_c3_jaw.png,dataset/processed/p07_r0_c3.png
p07_r0_c4,Knapp Iris Scissors (Straight),94065 SKU: 9406,,Surgical Scissors IndoSurgicals equipment I S ®,7,dataset/processed/p07_r0_c4_full.png,"[{""catalog"": ""Surgical Instruments Catalog"", ""page"": 7, ""image_path"": ""dataset/processed/p07_r0_c4_full.png""}]","This surgical instrument is precision-crafted from high-grade medical steel, designed to meet rigorous clinical standards for hospital surgical workflows.",dataset/processed/p07_r0_c4_inset.png,dataset/processed/p07_r0_c4_jaw.png,dataset/processed/p07_r0_c4.png
p07_r0_c5,Knapp Iris Scissors (Curved) SK,94066,,Surgical Scissors IndoSurgicals equipment I S ®,7,dataset/processed/p07_r0_c5_full.png,"[{""catalog"": ""Surgical Instruments Catalog"", ""page"": 7, ""image_path"": ""dataset/processed/p07_r0_c5_full.png""}]","This surgical instrument is precision-crafted from high-grade medical steel, designed to meet rigorous clinical standards for hospital surgical workflows.",dataset/processed/p07_r0_c5_inset.png,dataset/processed/p07_r0_c5_jaw.png,dataset/processed/p07_r0_c5.png
p07_r1_c0,Dressing Scissors Sharp/Sharp (Curved),94139,"5”, 6” & 8”",Surgical Scissors IndoSurgicals equipment I S ® urgicals pment ®,7,dataset/processed/p07_r1_c0_full.png,"[{""catalog"": ""Surgical Instruments Catalog"", ""page"": 7, ""image_path"": ""dataset/processed/p07_r1_c0_full.png""}]","This surgical instrument is precision-crafted from high-grade medical steel, designed to meet rigorous clinical standards for hospital surgical workflows.",dataset/processed/p07_r1_c0_inset.png,dataset/processed/p07_r1_c0_jaw.png,dataset/processed/p07_r1_c0.png
p07_r1_c1,ssing Scissors Blunt/Sharp (Straight),94036,"5”, 6” & 8”",Surgical Scissors IndoSurgicals equipment I S ® urgicals pment ®,7,dataset/processed/p07_r1_c1_full.png,"[{""catalog"": ""Surgical Instruments Catalog"", ""page"": 7, ""image_path"": ""dataset/processed/p07_r1_c1_full.png""}]","This surgical instrument is precision-crafted from high-grade medical steel, designed to meet rigorous clinical standards for hospital surgical workflows.",dataset/processed/p07_r1_c1_inset.png,dataset/processed/p07_r1_c1_jaw.png,dataset/processed/p07_r1_c1.png
p07_r1_c2,"ssing Scissors Blunt/Sharp (Curved) ize: ”, 6” & 8” KU: 94095 ors urved)",94095,"5”, 6” & 8”",Surgical Scissors IndoSurgicals equipment I S ® urgicals pment ®,7,dataset/processed/p07_r1_c2_full.png,"[{""catalog"": ""Surgical Instruments Catalog"", ""page"": 7, ""image_path"": ""dataset/processed/p07_r1_c2_full.png""}]","This surgical instrument is precision-crafted from high-grade medical steel, designed to meet rigorous clinical standards for hospital surgical workflows.",dataset/processed/p07_r1_c2_inset.png,dataset/processed/p07_r1_c2_jaw.png,dataset/processed/p07_r1_c2.png
p07_r1_c3,Lister Bandage Scissors,94085,5.5” & 7.25”,Surgical Scissors IndoSurgicals equipment I S ®,7,dataset/processed/p07_r1_c3_full.png,"[{""catalog"": ""Surgical Instruments Catalog"", ""page"": 7, ""image_path"": ""dataset/processed/p07_r1_c3_full.png""}]","This surgical instrument is precision-crafted from high-grade medical steel, designed to meet rigorous clinical standards for hospital surgical workflows.",dataset/processed/p07_r1_c3_inset.png,dataset/processed/p07_r1_c3_jaw.png,dataset/processed/p07_r1_c3.png
p07_r1_c4,Mayo Scissors (Straight) Bladed Blunt/Blunt,94014,"5.5”, 6.5”, 7.5“ & 8.5”",Surgical Scissors IndoSurgicals equipment I S ®,7,dataset/processed/p07_r1_c4_full.png,"[{""catalog"": ""Surgical Instruments Catalog"", ""page"": 7, ""image_path"": ""dataset/processed/p07_r1_c4_full.png""}]","This surgical instrument is precision-crafted from high-grade medical steel, designed to meet rigorous clinical standards for hospital surgical workflows.",dataset/processed/p07_r1_c4_inset.png,dataset/processed/p07_r1_c4_jaw.png,dataset/processed/p07_r1_c4.png
p07_r1_c5,Scissors (Curved) Bladed Blunt/Blunt,94019,"5.5”, 6.5”, 7.5“ & 8.5”",Surgical Scissors IndoSurgicals equipment I S ®,7,dataset/processed/p07_r1_c5_full.png,"[{""catalog"": ""Surgical Instruments Catalog"", ""page"": 7, ""image_path"": ""dataset/processed/p07_r1_c5_full.png""}]","This surgical instrument is precision-crafted from high-grade medical steel, designed to meet rigorous clinical standards for hospital surgical workflows.",dataset/processed/p07_r1_c5_inset.png,dataset/processed/p07_r1_c5_jaw.png,dataset/processed/p07_r1_c5.png
p08_r0_c0,Metzenbaum Scissors (Straight),94001,"6”, 7” & 8”",Surgical Scissors IndoSurgicals equipment I S ® urgicals pment ®,8,dataset/processed/p08_r0_c0_full.png,"[{""catalog"": ""Surgical Instruments Catalog"", ""page"": 8, ""image_path"": ""dataset/processed/p08_r0_c0_full.png""}]","This surgical instrument is precision-crafted from high-grade medical steel, designed to meet rigorous clinical standards for hospital surgical workflows.",dataset/processed/p08_r0_c0_inset.png,dataset/processed/p08_r0_c0_jaw.png,dataset/processed/p08_r0_c0.png
p08_r0_c1,Scissors (Curved),94007,"6”, 7” & 8”",Surgical Scissors IndoSurgicals equipment I S ® urgicals pment ®,8,dataset/processed/p08_r0_c1_full.png,"[{""catalog"": ""Surgical Instruments Catalog"", ""page"": 8, ""image_path"": ""dataset/processed/p08_r0_c1_full.png""}]","This surgical instrument is precision-crafted from high-grade medical steel, designed to meet rigorous clinical standards for hospital surgical workflows.",dataset/processed/p08_r0_c1_inset.png,dataset/processed/p08_r0_c1_jaw.png,dataset/processed/p08_r0_c1.png
p08_r0_c2,Spencer (Littauer) Stitch Scissors SK er) 0 KU: 94100,94100,,Surgical Scissors IndoSurgicals equipment I S ® urgicals pment ®,8,dataset/processed/p08_r0_c2_full.png,"[{""catalog"": ""Surgical Instruments Catalog"", ""page"": 8, ""image_path"": ""dataset/processed/p08_r0_c2_full.png""}]","This surgical instrument is precision-crafted from high-grade medical steel, designed to meet rigorous clinical standards for hospital surgical workflows.",,dataset/processed/p08_r0_c2_jaw.png,dataset/processed/p08_r0_c2.png
p08_r0_c3,"Stevens Tenotomy Scissors (Curved) 6""",94150 SKU: 9,,Surgical Scissors IndoSurgicals equipment I S ®,8,dataset/processed/p08_r0_c3_full.png,"[{""catalog"": ""Surgical Instruments Catalog"", ""page"": 8, ""image_path"": ""dataset/processed/p08_r0_c3_full.png""}]","This surgical instrument is precision-crafted from high-grade medical steel, designed to meet rigorous clinical standards for hospital surgical workflows.",dataset/processed/p08_r0_c3_inset.png,dataset/processed/p08_r0_c3_jaw.png,dataset/processed/p08_r0_c3.png
p08_r0_c4,Suture Cutting Scissors,94040 SKU: 94040,,Surgical Scissors IndoSurgicals equipment I S ®,8,dataset/processed/p08_r0_c4_full.png,"[{""catalog"": ""Surgical Instruments Catalog"", ""page"": 8, ""image_path"": ""dataset/processed/p08_r0_c4_full.png""}]","This surgical instrument is precision-crafted from high-grade medical steel, designed to meet rigorous clinical standards for hospital surgical workflows.",dataset/processed/p08_r0_c4_inset.png,dataset/processed/p08_r0_c4_jaw.png,dataset/processed/p08_r0_c4.png
p08_r0_c5,Tonsil Scissors (Straight),94075,"6”, 7” & 8”",Surgical Scissors IndoSurgicals equipment I S ®,8,dataset/processed/p08_r0_c5_full.png,"[{""catalog"": ""Surgical Instruments Catalog"", ""page"": 8, ""image_path"": ""dataset/processed/p08_r0_c5_full.png""}]","This surgical instrument is precision-crafted from high-grade medical steel, designed to meet rigorous clinical standards for hospital surgical workflows.",dataset/processed/p08_r0_c5_inset.png,dataset/processed/p08_r0_c5_jaw.png,dataset/processed/p08_r0_c5.png
p08_r1_c0,Potts-Smith Vessel Scissors 45° 60°,,,Surgical Scissors IndoSurgicals equipment I S ® urgicals pment ®,8,dataset/processed/p08_r1_c0_full.png,"[{""catalog"": ""Surgical Instruments Catalog"", ""page"": 8, ""image_path"": ""dataset/processed/p08_r1_c0_full.png""}]","This surgical instrument is precision-crafted from high-grade medical steel, designed to meet rigorous clinical standards for hospital surgical workflows.",dataset/processed/p08_r1_c0_inset.png,dataset/processed/p08_r1_c0_jaw.png,dataset/processed/p08_r1_c0.png
p08_r1_c2,"Stevens Tenotomy Scissors (Straight) 6"" SK 5 my ght) 6"" g ) KU: 9414",94145,,Surgical Scissors IndoSurgicals equipment I S ® urgicals pment ®,8,dataset/processed/p08_r1_c2_full.png,"[{""catalog"": ""Surgical Instruments Catalog"", ""page"": 8, ""image_path"": ""dataset/processed/p08_r1_c2_full.png""}]","This surgical instrument is precision-crafted from high-grade medical steel, designed to meet rigorous clinical standards for hospital surgical workflows.",,dataset/processed/p08_r1_c2_jaw.png,dataset/processed/p08_r1_c2.png
p08_r1_c3,Tonsil Scissors (Curved),94090,"6”, 7” & 8”",Surgical Scissors IndoSurgicals equipment I S ®,8,dataset/processed/p08_r1_c3_full.png,"[{""catalog"": ""Surgical Instruments Catalog"", ""page"": 8, ""image_path"": ""dataset/processed/p08_r1_c3_full.png""}]","This surgical instrument is precision-crafted from high-grade medical steel, designed to meet rigorous clinical standards for hospital surgical workflows.",dataset/processed/p08_r1_c3_inset.png,dataset/processed/p08_r1_c3_jaw.png,dataset/processed/p08_r1_c3.png
p08_r1_c4,"Trauma Shears 7.5""",94081,,Surgical Scissors IndoSurgicals equipment I S ®,8,dataset/processed/p08_r1_c4_full.png,"[{""catalog"": ""Surgical Instruments Catalog"", ""page"": 8, ""image_path"": ""dataset/processed/p08_r1_c4_full.png""}]","This surgical instrument is precision-crafted from high-grade medical steel, designed to meet rigorous clinical standards for hospital surgical workflows.",,dataset/processed/p08_r1_c4_jaw.png,dataset/processed/p08_r1_c4.png
p08_r1_c5,"sten Carbide (TC), Mayo Scissor, Straight",94103,6.5” & 7.5“,Surgical Scissors IndoSurgicals equipment I S ®,8,dataset/processed/p08_r1_c5_full.png,"[{""catalog"": ""Surgical Instruments Catalog"", ""page"": 8, ""image_path"": ""dataset/processed/p08_r1_c5_full.png""}]","This surgical instrument is precision-crafted from high-grade medical steel, designed to meet rigorous clinical standards for hospital surgical workflows.",dataset/processed/p08_r1_c5_inset.png,dataset/processed/p08_r1_c5_jaw.png,dataset/processed/p08_r1_c5.png
p09_r0_c0,"Tungsten Carbide (TC), Mayo Scissor, Curved",94105,6.5” & 7.5”,Surgical Scissors IndoSurgicals equipment I S ® urgicals pment ®,9,dataset/processed/p09_r0_c0_full.png,"[{""catalog"": ""Surgical Instruments Catalog"", ""page"": 9, ""image_path"": ""dataset/processed/p09_r0_c0_full.png""}]","This surgical instrument is precision-crafted from high-grade medical steel, designed to meet rigorous clinical standards for hospital surgical workflows.",dataset/processed/p09_r0_c0_inset.png,dataset/processed/p09_r0_c0_jaw.png,dataset/processed/p09_r0_c0.png
p09_r0_c1,"sten Carbide (TC) Metzenbaum Scissor, Straight Siz 6”, SKU",94110,"6”, 7” & 8”",Surgical Scissors IndoSurgicals equipment I S ® urgicals pment ®,9,dataset/processed/p09_r0_c1_full.png,"[{""catalog"": ""Surgical Instruments Catalog"", ""page"": 9, ""image_path"": ""dataset/processed/p09_r0_c1_full.png""}]","This surgical instrument is precision-crafted from high-grade medical steel, designed to meet rigorous clinical standards for hospital surgical workflows.",dataset/processed/p09_r0_c1_inset.png,dataset/processed/p09_r0_c1_jaw.png,dataset/processed/p09_r0_c1.png
p09_r0_c2,"Tungsten Carbide (TC), Metzenbaum Scissor, Curved Si 6” SK de (TC), cissor, & 8” 94115 ize: ”, 7” KU: 9",94115,"6”, 7” & 8”",Surgical Scissors IndoSurgicals equipment I S ® urgicals pment ®,9,dataset/processed/p09_r0_c2_full.png,"[{""catalog"": ""Surgical Instruments Catalog"", ""page"": 9, ""image_path"": ""dataset/processed/p09_r0_c2_full.png""}]","This surgical instrument is precision-crafted from high-grade medical steel, designed to meet rigorous clinical standards for hospital surgical workflows.",dataset/processed/p09_r0_c2_inset.png,dataset/processed/p09_r0_c2_jaw.png,dataset/processed/p09_r0_c2.png
p09_r0_c3,Bayonet Kerrison Punch Upward,93365,"1, 2, 3 & 4mm",Nuero Instruments IndoSurgicals equipment I S ®,9,dataset/processed/p09_r0_c3_full.png,"[{""catalog"": ""Surgical Instruments Catalog"", ""page"": 9, ""image_path"": ""dataset/processed/p09_r0_c3_full.png""}]","This surgical instrument is precision-crafted from high-grade medical steel, designed to meet rigorous clinical standards for hospital surgical workflows.",dataset/processed/p09_r0_c3_inset.png,dataset/processed/p09_r0_c3_jaw.png,dataset/processed/p09_r0_c3.png
